Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
633965,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Finance Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,,,,,No,No,SMS Sent
633962,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Operations Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,,,,,No,No,SMS Sent
633959,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Finance Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,,,,,No,No,SMS Sent
633956,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Finance Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,,,,,No,No,SMS Sent
633945,Lead Add Form,,No,No,1,0,0,0,SMS Sent,India,Human Resource Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,No,SMS Sent
633941,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Operations Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,,,,,No,No,SMS Sent
633939,API,Google,No,No,0,5,372,1,Email Opened,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,02.Medium,02.Medium,14,15,No,No,Email Opened
633928,Landing Page Submission,Google,No,No,0,3,686,3,SMS Sent,India,Human Resource Management,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,,Mumbai,02.Medium,01.High,13,18,No,No,Modified
633926,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Business Administration,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,,,,,No,No,SMS Sent
633922,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Finance Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,,,,,No,No,SMS Sent
633921,Landing Page Submission,Organic Search,No,No,0,3,1589,3,Converted to Lead,India,Travel and Tourism,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,02.Medium,02.Medium,13,16,No,Yes,Modified
633915,Lead Add Form,Welingak Website,No,No,1,0,0,0,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
633914,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Human Resource Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,,,,,No,No,SMS Sent
633912,Landing Page Submission,Google,No,No,1,4,1847,2,SMS Sent,India,Business Administration,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Mumbai,02.Medium,01.High,15,18,No,Yes,SMS Sent
633910,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Operations Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,,,,,No,No,SMS Sent
633903,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Business Administration,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,,,,,No,No,SMS Sent
633904,Lead Add Form,Welingak Website,No,No,1,0,0,0,SMS Sent,India,Others,,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,,02.Medium,02.Medium,15,15,No,No,SMS Sent
633882,Landing Page Submission,Google,No,No,1,5,23,5,Email Opened,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,01.High,01.High,16,19,No,No,Email Opened
633878,Landing Page Submission,Google,No,No,0,4,379,4,SMS Sent,India,Marketing Management,Online Search,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,No,Modified
633876,Landing Page Submission,Organic Search,No,No,0,7,945,3.5,Email Opened,India,Hospitality Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Other Leads,Other Cities,02.Medium,02.Medium,14,13,No,Yes,Modified
633871,Landing Page Submission,Google,No,No,1,6,1806,3,Email Opened,India,Human Resource Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Email Opened
633863,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Email Opened
633862,API,Olark Chat,No,No,1,0,0,0,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
633844,Landing Page Submission,Google,No,No,1,5,479,2.5,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,15,16,No,No,Email Opened
633842,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,,,,,,No,No,SMS Sent
633828,Landing Page Submission,Google,No,No,0,3,124,1.5,Email Opened,India,Finance Management,Multiple Sources,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Thane & Outskirts,02.Medium,01.High,14,17,No,No,Modified
633825,Landing Page Submission,Direct Traffic,Yes,No,0,4,42,4,Unsubscribed,India,IT Projects Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Other Metro Cities,03.Low,02.Medium,8,13,No,Yes,Modified
633813,API,Google,No,No,0,2,97,2,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,,02.Medium,02.Medium,13,15,No,No,Modified
633810,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
633800,Landing Page Submission,Direct Traffic,No,No,0,2,73,2,SMS Sent,India,Finance Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,,Other Cities,02.Medium,02.Medium,13,16,No,Yes,Modified
633795,Landing Page Submission,Google,No,No,0,4,208,4,Email Opened,India,Finance Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,02.Medium,01.High,14,18,No,No,Email Opened
633778,Landing Page Submission,Google,No,No,1,8,68,4,Email Opened,India,Finance Management,Email,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Email Opened
633777,Landing Page Submission,Google,No,No,0,3,1314,3,Page Visited on Website,India,Operations Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,No,Modified
633775,API,Google,No,No,1,2,1494,2,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,SMS Sent
633770,Landing Page Submission,Organic Search,No,No,0,5,186,5,SMS Sent,India,Marketing Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Cities,,,,,No,Yes,SMS Sent
633759,API,Olark Chat,Yes,No,0,0,0,0,Email Bounced,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,02.Medium,02.Medium,15,15,No,No,Modified
633746,Landing Page Submission,Organic Search,No,No,1,3,438,3,SMS Sent,India,Supply Chain Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,SMS Sent
633744,Landing Page Submission,Google,No,No,1,4,1412,4,SMS Sent,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Mumbai,,,,,No,No,SMS Sent
633731,API,Google,No,No,0,2,940,1,SMS Sent,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,02.Medium,02.Medium,14,15,No,No,Modified
633715,Landing Page Submission,Google,No,No,0,3,510,3,Page Visited on Website,India,Human Resource Management,Social Media,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,No,Modified
633680,API,Google,No,No,1,3,252,3,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,Email Opened
633673,Landing Page Submission,Direct Traffic,No,No,1,2,1849,2,SMS Sent,India,Operations Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
633646,Landing Page Submission,Direct Traffic,No,No,1,8,1484,8,SMS Sent,India,Marketing Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Mumbai,,,,,No,Yes,SMS Sent
633630,Landing Page Submission,Organic Search,No,No,0,6,136,6,Page Visited on Website,India,Media and Advertising,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,,Mumbai,,,,,No,Yes,Modified
633621,Landing Page Submission,Google,No,No,0,5,1669,5,Email Opened,India,Human Resource Management,Online Search,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,No,Email Opened
633608,Landing Page Submission,Google,No,No,0,3,95,3,Page Visited on Website,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,02.Medium,01.High,15,18,No,No,Modified
633605,Landing Page Submission,Google,No,No,0,2,389,2,Email Opened,Singapore,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,02.Medium,01.High,13,18,No,No,Modified
633595,Landing Page Submission,Google,No,No,1,5,301,5,SMS Sent,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,,Thane & Outskirts,,,,,No,No,SMS Sent
633562,Landing Page Submission,Direct Traffic,No,No,0,2,504,2,Email Opened,India,"Banking, Investment And Insurance",,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,,Other Cities,,,,,No,Yes,Email Opened
633550,Landing Page Submission,Direct Traffic,No,No,0,3,69,1.5,Email Opened,India,Finance Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Thane & Outskirts,,,,,No,Yes,Email Opened
633548,Landing Page Submission,Google,No,No,1,2,761,2,SMS Sent,India,Operations Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,SMS Sent
633531,Landing Page Submission,Google,No,No,1,6,332,6,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,No,SMS Sent
633527,API,Google,No,No,0,3,55,3,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,,,,,,No,No,Email Opened
633515,Landing Page Submission,Direct Traffic,No,No,1,3,765,3,SMS Sent,India,Operations Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,,Mumbai,,,,,No,Yes,Modified
633484,Landing Page Submission,Direct Traffic,No,No,1,5,586,5,Converted to Lead,India,Healthcare Management,,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,Yes,Modified
633476,Landing Page Submission,Google,No,No,1,8,1641,4,Page Visited on Website,India,Hospitality Management,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,No,Page Visited on Website
633475,Landing Page Submission,Direct Traffic,No,No,0,3,519,3,Page Visited on Website,India,Operations Management,Multiple Sources,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Thane & Outskirts,,,,,No,No,Modified
633455,Landing Page Submission,Google,No,No,1,4,1276,4,SMS Sent,India,Finance Management,Other,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Other Metro Cities,,,,,No,No,SMS Sent
633453,Landing Page Submission,Direct Traffic,No,No,0,2,257,2,Email Opened,India,Finance Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Mumbai,,,,,No,Yes,Email Opened
633445,API,Direct Traffic,No,No,0,1,263,1,Converted to Lead,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,,,,,,,No,No,Modified
633443,API,Google,No,No,0,1,36,1,Converted to Lead,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Not Sure,No,No,,,,,,,No,No,Modified
633440,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
633407,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,India,Marketing Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Email Opened
633399,Landing Page Submission,Direct Traffic,No,No,0,9,354,3,Email Opened,India,Retail Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,02.Medium,01.High,14,18,No,Yes,Email Opened
633392,API,Google,No,No,0,2,2,2,SMS Sent,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,,02.Medium,02.Medium,13,15,No,No,Modified
633380,Landing Page Submission,Organic Search,No,No,0,4,582,2,Email Opened,India,Finance Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,02.Medium,01.High,14,18,No,Yes,Email Opened
633375,API,Google,No,No,0,8,518,2.67,Page Visited on Website,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Page Visited on Website
633372,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,,,,,No,No,Modified
633361,Landing Page Submission,Organic Search,No,No,0,3,1003,3,Email Opened,India,Supply Chain Management,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,Other Metro Cities,,,,,No,No,Email Opened
633358,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,India,Others,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,,01.High,02.Medium,17,15,No,No,Modified
633341,Landing Page Submission,Google,No,No,0,2,1007,2,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Might be,No,No,,Thane & Outskirts,,,,,No,No,Modified
633337,API,Google,No,No,0,3,156,3,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,,02.Medium,02.Medium,13,15,No,No,Modified
633335,API,Google,No,No,1,2,1392,1,Email Opened,India,Marketing Management,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,,,02.Medium,02.Medium,15,15,No,No,Email Opened
633316,Landing Page Submission,Direct Traffic,No,No,0,3,54,3,SMS Sent,India,E-Business,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,,Mumbai,,,,,No,Yes,Modified
633312,Landing Page Submission,Google,No,No,1,3,734,3,Email Opened,India,Business Administration,,Housewife,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15,19,No,Yes,Modified
633311,Landing Page Submission,Direct Traffic,No,No,0,4,196,4,Page Visited on Website,India,Human Resource Management,,Unemployed,,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,,Mumbai,,,,,No,Yes,Page Visited on Website
633307,Landing Page Submission,Google,No,No,1,2,1349,2,SMS Sent,India,Media and Advertising,SMS,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities,,,,,No,No,SMS Sent
633260,Landing Page Submission,Google,No,No,0,3,159,3,Email Opened,India,"Banking, Investment And Insurance",Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,,Other Cities of Maharashtra,,,,,No,No,Email Opened
633243,API,Olark Chat,No,No,0,0,0,0,Email Opened,India,Others,,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,,,02.Medium,02.Medium,14,15,No,No,Email Opened
