Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
629871,Landing Page Submission,Google,0,0,0,5.0,375,5.0,SMS Sent,India,Finance Management,Advertisements,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,2,0,0,Potential Lead,Mumbai,2,3,14.0,20.0,0,0,Modified
629853,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629825,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629824,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629811,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629804,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629803,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629789,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629786,API,Google,0,0,0,3.0,86,1.5,Email Link Clicked,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629776,Landing Page Submission,Google,0,0,0,2.0,137,2.0,Email Opened,India,"Banking, Investment And Insurance",Online Search,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
629768,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Link Clicked,India,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Potential Lead,Missing,Missing,Missing,Missing,Missing,0,0,Email Link Clicked
629767,API,Olark Chat,0,0,1,7.0,905,3.5,SMS Sent,India,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Other Metro Cities,Missing,Missing,Missing,Missing,0,1,SMS Sent
629765,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629751,Landing Page Submission,Direct Traffic,0,0,1,2.0,245,2.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Busy,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,1,SMS Sent
629746,Landing Page Submission,Direct Traffic,0,0,1,2.0,16,2.0,SMS Sent,India,IT Projects Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
629735,Lead Add Form,Welingak Website,0,0,1,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
629734,Landing Page Submission,Direct Traffic,0,0,0,3.0,1932,3.0,Email Opened,India,Hospitality Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
629725,Landing Page Submission,Google,0,0,0,5.0,1403,2.5,Email Opened,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested  in full time MBA,1,0,0,Other Leads,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,Email Opened
629721,Landing Page Submission,Google,0,0,0,5.0,97,2.5,Email Opened,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested  in full time MBA,3,0,0,Other Leads,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,Email Opened
629720,API,Olark Chat,0,0,0,2.0,1491,1.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Olark Chat Conversation
629707,Landing Page Submission,Direct Traffic,0,0,0,2.0,42,2.0,Email Opened,India,Operations Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
629691,API,Google,0,0,0,3.0,187,1.5,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Olark Chat Conversation
629684,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629679,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629671,API,Google,0,0,0,2.0,971,2.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629664,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629658,Lead Add Form,Reference,0,0,1,0.0,0,0.0,SMS Sent,India,Hospitality Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Other Metro Cities,Missing,Missing,Missing,Missing,0,0,SMS Sent
629657,Landing Page Submission,Direct Traffic,0,0,1,5.0,1303,2.5,Email Opened,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Other Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
629654,Landing Page Submission,Direct Traffic,0,0,0,5.0,37,5.0,Email Opened,India,Business Administration,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
629651,Landing Page Submission,Google,0,0,1,3.0,176,3.0,SMS Sent,India,Finance Management,Student of SomeSchool,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
629645,Landing Page Submission,Direct Traffic,0,0,1,3.0,294,3.0,SMS Sent,India,Human Resource Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
629644,API,Google,0,0,0,5.0,464,5.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
629641,Lead Add Form,Reference,0,0,1,Missing,1113,Missing,Approached upfront,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629616,Landing Page Submission,Direct Traffic,0,0,0,2.0,78,2.0,Email Opened,India,Marketing Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
629610,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
629607,API,Google,0,0,0,5.0,209,1.67,Page Visited on Website,India,Media and Advertising,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,2,14.0,15.0,0,1,Modified
629602,API,Google,0,0,1,2.0,1505,2.0,SMS Sent,India,Others,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
629598,Landing Page Submission,Google,0,0,1,8.0,1562,2.67,Email Opened,India,Marketing Management,Student of SomeSchool,Unemployed,Missing,0,0,0,0,0,0,0,0,Lost to EINS,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
629595,API,Google,0,0,0,2.0,55,2.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,5,0,0,Potential Lead,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
629593,Landing Page Submission,Google,0,0,1,12.0,1248,2.4,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Other Leads,Mumbai,3,3,16.0,18.0,0,1,Modified
629592,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,International Business,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Potential Lead,Other Cities of Maharashtra,2,3,15.0,19.0,0,0,Modified
629582,Landing Page Submission,Google,0,0,1,4.0,921,2.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,2,3,14.0,18.0,0,1,SMS Sent
629561,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Olark Chat Conversation
629557,Landing Page Submission,Google,0,0,1,4.0,391,4.0,Email Opened,United Kingdom,Finance Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,Email Opened
629556,Landing Page Submission,Organic Search,1,0,1,6.0,1525,6.0,SMS Sent,India,Travel and Tourism,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,1,SMS Sent
629531,Landing Page Submission,Google,0,0,0,6.0,268,6.0,SMS Sent,India,Marketing Management,Other,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
629524,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,IT Projects Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
629520,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
629519,Landing Page Submission,Direct Traffic,0,0,0,2.0,378,2.0,Email Opened,India,Services Excellence,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
629511,Lead Add Form,Reference,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Lost to EINS,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629507,API,Google,0,0,1,2.0,777,1.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
629491,Lead Add Form,Reference,1,0,1,0.0,0,0.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
629483,Lead Add Form,Reference,0,0,0,0.0,0,0.0,SMS Sent,India,"Banking, Investment And Insurance",Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
629482,Landing Page Submission,Direct Traffic,0,0,0,2.0,701,2.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
629468,API,Organic Search,0,0,1,4.0,1600,4.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
629464,Landing Page Submission,Google,0,0,0,4.0,678,4.0,Email Opened,India,Human Resource Management,Advertisements,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
629451,API,Google,0,0,1,2.0,1051,2.0,Email Opened,India,Marketing Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Lost to EINS,2,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
629449,Landing Page Submission,Google,0,0,1,10.0,216,1.25,Email Opened,India,Travel and Tourism,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,2,0,0,Potential Lead,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,Email Opened
629447,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Healthcare Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Other Cities,Missing,Missing,Missing,Missing,0,0,Email Opened
629435,API,Organic Search,0,0,0,6.0,259,6.0,SMS Sent,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
629432,API,Organic Search,0,0,0,1.0,307,1.0,Converted to Lead,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629418,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629414,Landing Page Submission,Google,0,0,1,3.0,248,1.5,SMS Sent,India,International Business,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
629410,Landing Page Submission,Google,0,0,0,2.0,208,2.0,SMS Sent,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,wrong number given,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
629404,Landing Page Submission,Direct Traffic,0,0,0,6.0,295,2.0,Email Link Clicked,India,"Banking, Investment And Insurance",Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,3,14.0,18.0,0,1,Email Link Clicked
629398,API,Organic Search,0,0,0,5.0,178,2.5,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629390,API,Google,0,0,0,2.0,112,2.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629389,Landing Page Submission,Direct Traffic,0,0,0,13.0,11,6.5,Email Opened,India,E-COMMERCE,Missing,Unemployed,Better Career Prospects,1,0,0,0,0,0,0,0,Ringing,3,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
629378,Landing Page Submission,Direct Traffic,0,0,1,4.0,940,2.0,SMS Sent,India,"Banking, Investment And Insurance",Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Busy,3,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
629377,Landing Page Submission,Direct Traffic,0,0,0,2.0,499,2.0,Page Visited on Website,India,Finance Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,1,Page Visited on Website
629371,Landing Page Submission,Direct Traffic,0,0,0,2.0,109,2.0,Email Opened,India,"Banking, Investment And Insurance",Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
629364,Landing Page Submission,Google,0,0,1,4.0,1670,4.0,SMS Sent,India,Media and Advertising,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
629363,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629357,API,Google,0,0,1,5.0,883,5.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
629355,Lead Add Form,Reference,0,0,1,0.0,0,0.0,SMS Sent,India,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in Next batch,2,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
629353,Landing Page Submission,Google,0,0,1,4.0,130,4.0,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested  in full time MBA,3,0,0,Missing,Mumbai,2,3,15.0,18.0,0,0,Email Opened
629350,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,"Banking, Investment And Insurance",Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
629342,Landing Page Submission,Organic Search,0,0,0,3.0,300,3.0,SMS Sent,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,2,0,0,Potential Lead,Mumbai,2,3,14.0,20.0,0,0,Modified
629334,Landing Page Submission,Organic Search,0,0,0,10.0,57,10.0,Email Opened,India,Hospitality Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
629330,API,Organic Search,0,0,0,3.0,560,3.0,Converted to Lead,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629308,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
629297,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
